time;dataset;alpha;distribution;seed;#parts;model;lr;num_epoch;hidden_layer_size;batch_size;value function;method;client number;contribution
2023-07-06 00:45:39;tictactoe;0.8;label skew;6701;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;2;156.99999999999983
2023-07-06 00:45:39;tictactoe;0.8;label skew;6701;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;3;78.00000000000024
2023-07-06 00:45:39;tictactoe;0.8;label skew;6701;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;4;156.00000000000048
2023-07-06 00:45:39;tictactoe;0.8;label skew;6701;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;5;161.00000000000014
2023-07-06 00:45:39;tictactoe;0.8;label skew;6701;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;6;51.00000000000001
2023-07-06 00:45:39;tictactoe;0.8;label skew;6701;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;7;51.00000000000001
2023-07-06 00:45:39;tictactoe;0.8;label skew;6702;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0;102.00000000000001
2023-07-06 00:45:39;tictactoe;0.8;label skew;6702;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;1;16.999999999999982
2023-07-06 00:45:39;tictactoe;0.8;label skew;6702;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;2;98.00000000000004
2023-07-06 00:45:39;tictactoe;0.8;label skew;6702;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;3;15.0
2023-07-06 00:45:39;tictactoe;0.8;label skew;6702;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;4;164.99999999999966
2023-07-06 00:45:39;tictactoe;0.8;label skew;6702;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;5;142.0
2023-07-06 00:45:39;tictactoe;0.8;label skew;6702;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;6;198.99999999999991
2023-07-06 00:45:39;tictactoe;0.8;label skew;6702;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;7;123.99999999999987
2023-07-06 00:45:39;tictactoe;0.8;label skew;6703;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0;36.00000000000006
2023-07-06 00:45:39;tictactoe;0.8;label skew;6703;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;1;129.00000000000023
2023-07-06 00:45:39;tictactoe;0.8;label skew;6703;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;2;265.00000000000057
2023-07-06 00:45:39;tictactoe;0.8;label skew;6703;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;3;11.99999999999998
