time;distribution;dataset;seed;#parts;model;lr;num_epoch;hidden_layer_size;batch_size;value function;method;alpha;attack_method;attack_arg;x;y;remove topic;num_removed_client
2023-06-24 21:22:50;label skew;tictactoe;6698;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.3;0.875;281.0;worst;2.0
2023-06-24 21:22:50;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.3;0.0;861.0;best;4.0
2023-06-24 21:22:50;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.3;0.125;580.0;best;5.0
2023-06-24 21:22:50;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.3;0.25;334.0;best;7.0
2023-06-24 21:22:50;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.3;0.375;228.0;best;6.0
2023-06-24 21:22:50;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.3;0.5;165.0;best;1.0
2023-06-24 21:22:50;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.3;0.625;113.0;best;0.0
2023-06-24 21:22:50;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.3;0.75;67.0;best;3.0
2023-06-24 21:22:50;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.3;0.875;22.0;best;2.0
2023-06-24 21:22:50;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.3;0.0;861.0;worst;2.0
2023-06-24 21:22:50;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.3;0.125;839.0;worst;3.0
2023-06-24 21:22:50;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.3;0.25;794.0;worst;0.0
2023-06-24 21:22:50;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.3;0.375;748.0;worst;1.0
2023-06-24 21:22:50;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.3;0.5;696.0;worst;6.0
2023-06-24 21:22:50;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.3;0.625;633.0;worst;7.0
2023-06-24 21:22:50;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.3;0.75;527.0;worst;5.0
2023-06-24 21:22:50;label skew;tictactoe;6699;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.3;0.875;281.0;worst;4.0
2023-06-24 21:22:50;label skew;tictactoe;6696;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;data replication;0.3;0.0;916.0;best;1.0
2023-06-24 21:22:50;label skew;tictactoe;6696;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;data replication;0.3;0.125;644.0;best;0.0
2023-06-24 21:22:50;label skew;tictactoe;6696;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;data replication;0.3;0.25;411.0;best;5.0
2023-06-24 21:22:50;label skew;tictactoe;6696;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;data replication;0.3;0.375;304.0;best;6.0
2023-06-24 21:22:50;label skew;tictactoe;6696;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;data replication;0.3;0.5;220.0;best;7.0
2023-06-24 21:22:50;label skew;tictactoe;6696;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;data replication;0.3;0.625;138.0;best;2.0
2023-06-24 21:22:50;label skew;tictactoe;6696;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;data replication;0.3;0.75;65.0;best;3.0
2023-06-24 21:22:50;label skew;tictactoe;6696;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;data replication;0.3;0.875;8.0;best;4.0
2023-06-24 21:22:50;label skew;tictactoe;6696;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;data replication;0.3;0.0;916.0;worst;4.0
2023-06-24 21:22:50;label skew;tictactoe;6696;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;data replication;0.3;0.125;908.0;worst;3.0
2023-06-24 21:22:50;label skew;tictactoe;6696;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;data replication;0.3;0.25;851.0;worst;2.0
2023-06-24 21:22:50;label skew;tictactoe;6696;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;data replication;0.3;0.375;778.0;worst;7.0
2023-06-24 21:22:50;label skew;tictactoe;6696;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;data replication;0.3;0.5;696.0;worst;6.0
2023-06-24 21:22:50;label skew;tictactoe;6696;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;data replication;0.3;0.625;612.0;worst;5.0
2023-06-24 21:22:50;label skew;tictactoe;6696;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;data replication;0.3;0.75;505.0;worst;0.0
2023-06-24 21:22:50;label skew;tictactoe;6696;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;data replication;0.3;0.875;272.0;worst;1.0
2023-06-24 21:22:50;label skew;tictactoe;6696;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;label flip;0.3;0.0;862.0;best;1.0
2023-06-24 21:22:50;label skew;tictactoe;6696;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;label flip;0.3;0.125;590.0;best;0.0
2023-06-24 21:22:50;label skew;tictactoe;6696;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;label flip;0.3;0.25;411.0;best;5.0
2023-06-24 21:22:50;label skew;tictactoe;6696;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;label flip;0.3;0.375;304.0;best;6.0
2023-06-24 21:22:50;label skew;tictactoe;6696;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;label flip;0.3;0.5;220.0;best;7.0
2023-06-24 21:22:50;label skew;tictactoe;6696;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;label flip;0.3;0.625;138.0;best;2.0
2023-06-24 21:22:50;label skew;tictactoe;6696;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;label flip;0.3;0.75;65.0;best;3.0
2023-06-24 21:22:50;label skew;tictactoe;6696;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;label flip;0.3;0.875;8.0;best;4.0
2023-06-24 21:22:50;label skew;tictactoe;6696;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;label flip;0.3;0.0;862.0;worst;4.0
2023-06-24 21:22:50;label skew;tictactoe;6696;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;label flip;0.3;0.125;854.0;worst;3.0
2023-06-24 21:22:50;label skew;tictactoe;6696;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;label flip;0.3;0.25;797.0;worst;2.0
2023-06-24 21:22:50;label skew;tictactoe;6696;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;label flip;0.3;0.375;724.0;worst;7.0
2023-06-24 21:22:50;label skew;tictactoe;6696;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;label flip;0.3;0.5;642.0;worst;6.0
2023-06-24 21:22:50;label skew;tictactoe;6696;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;label flip;0.3;0.625;558.0;worst;5.0
2023-06-24 21:22:50;label skew;tictactoe;6696;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;label flip;0.3;0.75;451.0;worst;0.0
2023-06-24 21:22:50;label skew;tictactoe;6696;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;label flip;0.3;0.875;272.0;worst;1.0
2023-06-24 21:22:51;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.3;0.0;862.0;best;1.0
2023-06-24 21:22:51;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.3;0.125;525.0;best;6.0
2023-06-24 21:22:51;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.3;0.25;413.0;best;7.0
2023-06-24 21:22:51;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.3;0.375;315.0;best;0.0
2023-06-24 21:22:51;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.3;0.5;237.0;best;4.0
2023-06-24 21:22:51;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.3;0.625;162.0;best;5.0
2023-06-24 21:22:51;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.3;0.75;94.0;best;2.0
2023-06-24 21:22:51;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.3;0.875;30.0;best;3.0
2023-06-24 21:22:51;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.3;0.0;862.0;worst;3.0
2023-06-24 21:22:51;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.3;0.125;832.0;worst;2.0
2023-06-24 21:22:51;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.3;0.25;768.0;worst;5.0
2023-06-24 21:22:51;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.3;0.375;700.0;worst;4.0
2023-06-24 21:22:51;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.3;0.5;625.0;worst;0.0
2023-06-24 21:22:51;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.3;0.625;547.0;worst;7.0
2023-06-24 21:22:51;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.3;0.75;449.0;worst;6.0
2023-06-24 21:22:51;label skew;tictactoe;6700;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.3;0.875;337.0;worst;1.0
2023-06-24 21:22:51;label skew;tictactoe;6697;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;data replication;0.3;0.0;887.0;best;4.0
2023-06-24 21:22:51;label skew;tictactoe;6697;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;data replication;0.3;0.125;639.0;best;3.0
2023-06-24 21:22:51;label skew;tictactoe;6697;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;data replication;0.3;0.25;458.0;best;5.0
2023-06-24 21:22:51;label skew;tictactoe;6697;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;data replication;0.3;0.375;320.0;best;7.0
2023-06-24 21:22:51;label skew;tictactoe;6697;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;data replication;0.3;0.5;211.0;best;0.0
2023-06-24 21:22:51;label skew;tictactoe;6697;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;data replication;0.3;0.625;103.0;best;6.0
2023-06-24 21:22:51;label skew;tictactoe;6697;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;data replication;0.3;0.75;53.0;best;2.0
2023-06-24 21:22:51;label skew;tictactoe;6697;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;data replication;0.3;0.875;15.0;best;1.0
2023-06-24 21:22:51;label skew;tictactoe;6697;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;data replication;0.3;0.0;887.0;worst;1.0
2023-06-24 21:22:51;label skew;tictactoe;6697;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;data replication;0.3;0.125;872.0;worst;2.0
2023-06-24 21:22:51;label skew;tictactoe;6697;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;data replication;0.3;0.25;834.0;worst;6.0
2023-06-24 21:22:51;label skew;tictactoe;6697;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;data replication;0.3;0.375;784.0;worst;0.0
2023-06-24 21:22:51;label skew;tictactoe;6697;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;data replication;0.3;0.5;676.0;worst;7.0
2023-06-24 21:22:51;label skew;tictactoe;6697;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;data replication;0.3;0.625;567.0;worst;5.0
2023-06-24 21:22:51;label skew;tictactoe;6697;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;data replication;0.3;0.75;429.0;worst;3.0
2023-06-24 21:22:51;label skew;tictactoe;6697;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;data replication;0.3;0.875;248.0;worst;4.0
2023-06-24 21:22:51;label skew;tictactoe;6697;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;label flip;0.3;0.0;862.0;best;4.0
2023-06-24 21:22:51;label skew;tictactoe;6697;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;label flip;0.3;0.125;614.0;best;3.0
2023-06-24 21:22:51;label skew;tictactoe;6697;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;label flip;0.3;0.25;433.0;best;5.0
2023-06-24 21:22:51;label skew;tictactoe;6697;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;label flip;0.3;0.375;295.0;best;7.0
2023-06-24 21:22:51;label skew;tictactoe;6697;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;label flip;0.3;0.5;186.0;best;0.0
2023-06-24 21:22:51;label skew;tictactoe;6697;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;label flip;0.3;0.625;103.0;best;6.0
2023-06-24 21:22:51;label skew;tictactoe;6697;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;label flip;0.3;0.75;53.0;best;2.0
2023-06-24 21:22:51;label skew;tictactoe;6697;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;label flip;0.3;0.875;15.0;best;1.0
2023-06-24 21:22:51;label skew;tictactoe;6697;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;label flip;0.3;0.0;862.0;worst;1.0
2023-06-24 21:22:51;label skew;tictactoe;6697;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;label flip;0.3;0.125;847.0;worst;2.0
2023-06-24 21:22:51;label skew;tictactoe;6697;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;label flip;0.3;0.25;809.0;worst;6.0
2023-06-24 21:22:51;label skew;tictactoe;6697;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;label flip;0.3;0.375;759.0;worst;0.0
2023-06-24 21:22:51;label skew;tictactoe;6697;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;label flip;0.3;0.5;676.0;worst;7.0
2023-06-24 21:22:51;label skew;tictactoe;6697;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;label flip;0.3;0.625;567.0;worst;5.0
2023-06-24 21:22:51;label skew;tictactoe;6697;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;label flip;0.3;0.75;429.0;worst;3.0
2023-06-24 21:22:51;label skew;tictactoe;6697;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;label flip;0.3;0.875;248.0;worst;4.0
2023-06-24 21:22:51;label skew;tictactoe;6701;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.3;0.0;862.0;best;5.0
2023-06-24 21:22:51;label skew;tictactoe;6701;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.3;0.125;701.0;best;2.0
2023-06-24 21:22:51;label skew;tictactoe;6701;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.3;0.25;544.0;best;4.0
2023-06-24 21:22:51;label skew;tictactoe;6701;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.3;0.375;388.0;best;1.0
2023-06-24 21:22:51;label skew;tictactoe;6701;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.3;0.5;242.0;best;3.0
2023-06-24 21:22:51;label skew;tictactoe;6701;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.3;0.625;164.0;best;0.0
2023-06-24 21:22:51;label skew;tictactoe;6701;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.3;0.75;102.0;best;6.0
2023-06-24 21:22:51;label skew;tictactoe;6701;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.3;0.875;51.0;best;7.0
2023-06-24 21:22:51;label skew;tictactoe;6701;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.3;0.0;862.0;worst;6.0
2023-06-24 21:22:51;label skew;tictactoe;6701;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.3;0.125;811.0;worst;7.0
2023-06-24 21:22:51;label skew;tictactoe;6701;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.3;0.25;760.0;worst;0.0
2023-06-24 21:22:51;label skew;tictactoe;6701;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.3;0.375;698.0;worst;3.0
2023-06-24 21:22:51;label skew;tictactoe;6701;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.3;0.5;620.0;worst;1.0
2023-06-24 21:22:51;label skew;tictactoe;6701;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.3;0.625;474.0;worst;4.0
2023-06-24 21:22:51;label skew;tictactoe;6701;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.3;0.75;318.0;worst;2.0
2023-06-24 21:22:51;label skew;tictactoe;6701;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.3;0.875;161.0;worst;5.0
2023-06-24 21:22:51;label skew;tictactoe;6698;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;label flip;0.3;0.0;862.0;best;2.0
2023-06-24 21:22:51;label skew;tictactoe;6698;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;label flip;0.3;0.125;581.0;best;5.0
2023-06-24 21:22:51;label skew;tictactoe;6698;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;label flip;0.3;0.25;425.0;best;7.0
2023-06-24 21:22:51;label skew;tictactoe;6698;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;label flip;0.3;0.375;275.0;best;0.0
2023-06-24 21:22:51;label skew;tictactoe;6698;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;label flip;0.3;0.5;160.0;best;6.0
2023-06-24 21:22:51;label skew;tictactoe;6698;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;label flip;0.3;0.625;95.0;best;3.0
2023-06-24 21:22:51;label skew;tictactoe;6698;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;label flip;0.3;0.75;36.0;best;1.0
2023-06-24 21:22:51;label skew;tictactoe;6698;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;label flip;0.3;0.875;4.0;best;4.0
2023-06-24 21:22:51;label skew;tictactoe;6698;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;label flip;0.3;0.0;862.0;worst;4.0
2023-06-24 21:22:51;label skew;tictactoe;6698;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;label flip;0.3;0.125;858.0;worst;1.0
2023-06-24 21:22:51;label skew;tictactoe;6698;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;label flip;0.3;0.25;826.0;worst;3.0
2023-06-24 21:22:51;label skew;tictactoe;6698;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;label flip;0.3;0.375;767.0;worst;6.0
2023-06-24 21:22:51;label skew;tictactoe;6698;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;label flip;0.3;0.5;702.0;worst;0.0
2023-06-24 21:22:51;label skew;tictactoe;6698;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;label flip;0.3;0.625;587.0;worst;7.0
2023-06-24 21:22:51;label skew;tictactoe;6698;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;label flip;0.3;0.75;437.0;worst;5.0
2023-06-24 21:22:51;label skew;tictactoe;6698;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;label flip;0.3;0.875;281.0;worst;2.0
2023-06-24 21:22:51;label skew;tictactoe;6698;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;data replication;0.3;0.0;896.0;best;2.0
2023-06-24 21:22:51;label skew;tictactoe;6698;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;data replication;0.3;0.125;615.0;best;5.0
2023-06-24 21:22:51;label skew;tictactoe;6698;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;data replication;0.3;0.25;459.0;best;7.0
2023-06-24 21:22:51;label skew;tictactoe;6698;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;data replication;0.3;0.375;309.0;best;0.0
2023-06-24 21:22:51;label skew;tictactoe;6698;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;data replication;0.3;0.5;160.0;best;6.0
2023-06-24 21:22:51;label skew;tictactoe;6698;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;data replication;0.3;0.625;95.0;best;3.0
2023-06-24 21:22:51;label skew;tictactoe;6698;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;data replication;0.3;0.75;36.0;best;1.0
2023-06-24 21:22:51;label skew;tictactoe;6698;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;data replication;0.3;0.875;4.0;best;4.0
2023-06-24 21:22:51;label skew;tictactoe;6698;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;data replication;0.3;0.0;896.0;worst;4.0
2023-06-24 21:22:51;label skew;tictactoe;6698;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;data replication;0.3;0.125;892.0;worst;1.0
2023-06-24 21:22:51;label skew;tictactoe;6698;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;data replication;0.3;0.25;860.0;worst;3.0
2023-06-24 21:22:51;label skew;tictactoe;6698;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;data replication;0.3;0.375;801.0;worst;6.0
2023-06-24 21:22:51;label skew;tictactoe;6698;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;data replication;0.3;0.5;736.0;worst;0.0
2023-06-24 21:22:51;label skew;tictactoe;6698;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;data replication;0.3;0.625;587.0;worst;7.0
2023-06-24 21:22:51;label skew;tictactoe;6698;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;data replication;0.3;0.75;437.0;worst;5.0
2023-06-24 21:22:51;label skew;tictactoe;6698;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;data replication;0.3;0.875;281.0;worst;2.0
2023-06-24 21:22:51;label skew;tictactoe;6702;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.3;0.0;862.0;best;6.0
2023-06-24 21:22:51;label skew;tictactoe;6702;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.3;0.125;663.0;best;4.0
2023-06-24 21:22:51;label skew;tictactoe;6702;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.3;0.25;498.0;best;5.0
2023-06-24 21:22:51;label skew;tictactoe;6702;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.3;0.375;356.0;best;7.0
2023-06-24 21:22:51;label skew;tictactoe;6702;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.3;0.5;232.0;best;0.0
2023-06-24 21:22:51;label skew;tictactoe;6702;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.3;0.625;130.0;best;2.0
2023-06-24 21:22:51;label skew;tictactoe;6702;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.3;0.75;32.0;best;1.0
2023-06-24 21:22:51;label skew;tictactoe;6702;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.3;0.875;15.0;best;3.0
2023-06-24 21:22:51;label skew;tictactoe;6702;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.3;0.0;862.0;worst;3.0
2023-06-24 21:22:51;label skew;tictactoe;6702;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.3;0.125;847.0;worst;1.0
2023-06-24 21:22:51;label skew;tictactoe;6702;8;TicTacToeMLP;0.005;60;16;16;data_quantity;ShapleyValue;0.8;low quality data;0.3;0.25;830.0;worst;2.0
